ObsID,Triad1A,Triad1B,Triad1C,Triad2A,Triad2B,Triad2C,Triad3A,Triad3B,Triad3C,Factor1,Factor2,FactorC,Time
4588,84.56964,0.24630737,15.184051,96.89744,2.7093582,0.39320233,90.50185,0.24630737,9.251846,Jupiter,No,C,Time3
4589,8.169038,86.945816,4.8851414,9.646874,83.99014,6.3629785,10.700977,81.034485,8.264541,Jupiter,No,C,Time3
4590,74.14549,16.00985,9.844652,12.21847,80.54187,7.2396607,76.64821,13.546799,9.80499,Pluto,No,C,Time3
4591,40.819122,19.950745,39.230137,19.883165,61.82266,18.29418,30.543173,39.655174,29.801651,Mars,No,C,Time3
4592,96.10602,1.7241362,2.1698399,49.16859,50.492615,0.33879882,0.4284064,0.7389221,98.832664,Mars,Yes,B,Time3
4593,31.48874,35.221672,33.28959,30.050564,40.640396,29.30904,29.80426,41.133003,29.062737,Mars,Yes,C,Time3
4594,50.436146,3.6945722,45.86928,44.590847,5.172417,50.236725,29.522198,42.11823,28.359573,Mars,Yes,B,Time3
4595,46.828556,3.69458,49.476864,2.5728955,97.29065,0.13645996,6.1297216,91.87191,1.9983642,Mars,No,C,Time3
4596,33.66458,31.280783,35.054638,21.797905,61.82266,16.379438,17.672554,22.413788,59.91366,Mars,No,C,Time3
4597,48.661236,1.7241365,49.614624,24.266565,44.581284,31.15215,46.596863,52.463055,0.9400805,Mars,Yes,B,Time3
4598,3.0863812,8.128076,88.785545,12.644285,1.7241365,85.63158,7.4718738,12.068962,80.45916,Jupiter,No,C,Time3
4599,75.62334,13.054185,11.322484,15.42044,74.13793,10.441631,12.2122135,16.995071,70.792725,Mars,Yes,C,Time3
4600,99.40015,0.24630737,0.35354123,9.903618,89.40887,0.68751466,93.46795,0.24630737,6.2857447,Pluto,No,D,Time3
4601,6.092646,7.38916,86.51819,38.749607,33.99015,27.26024,29.342833,31.5271,39.130066,Mars,No,A,Time3
4602,31.06501,35.221672,33.71332,23.331438,54.92611,21.742455,61.128883,23.39901,15.472105,Mercury,Yes,C,Time3
4603,13.118111,10.098526,76.78336,84.619736,8.620689,6.759571,14.360079,13.546799,72.093124,Pluto,Yes,A,Time3
4604,19.196108,21.182266,59.621628,30.642488,37.438423,31.919088,48.424698,32.512314,19.062992,Venus,Yes,A,Time3
4605,42.868885,20.93596,36.195156,12.224739,44.08867,43.686592,13.203691,78.57143,8.224883,Uranus,Yes,C,Time3
4606,12.098047,10.591133,77.31082,7.470654,87.93104,4.5983105,2.7863083,97.13233,0.08136153,Jupiter,Yes,A,Time3
4607,70.371605,18.4729,11.1554985,15.178317,16.995071,67.826614,81.05249,8.128076,10.819439,Pluto,No,D,Time3
4608,0.439646,49.01478,50.545574,0.1787236,1.2315292,98.589745,51.178562,47.53694,1.2844946,Venus,No,D,Time3
4609,87.204216,6.8965526,5.8992324,82.930565,9.770111,7.299328,2.1266747,97.61905,0.25427246,Mars,No,C,Time3
4610,26.627653,45.07801,28.294334,11.344775,82.019714,6.635508,97.61659,2.3808358,0.002579213,Mars,Yes,B,Time3
4611,2.4762964,97.42359,0.10011651,23.059996,32.348106,44.5919,16.49011,29.885057,53.62483,Mars,No,C,Time3
4612,31.21321,39.162563,29.624228,31.774702,37.19212,31.033178,30.365753,39.162563,30.471684,Jupiter,Yes,C,Time3
4613,8.674182,13.054185,78.27164,76.78597,11.576355,11.637669,74.52957,13.546799,11.923633,Mars,No,A,Time3
4614,5.8041615,6.1576385,88.03821,31.183052,39.655174,29.161772,33.33272,36.206894,30.46038,Jupiter,Yes,B,Time3
4615,13.132797,75.86207,11.005132,13.065715,76.84729,10.086994,82.55425,9.359604,8.086156,Venus,Yes,C,Time3
4616,32.10658,5.172417,62.720997,16.85653,47.53694,35.60653,6.2299056,8.620689,85.1494,Uranus,No,A,Time3
4617,31.006565,42.11823,26.875206,8.772279,8.620689,82.60703,76.9634,12.068962,10.967638,Pluto,No,A,Time3
4618,54.99196,5.665024,39.34302,70.84451,16.502466,12.653023,17.681322,69.21182,13.106857,Uranus,Yes,B,Time3
4619,53.3736,1.2315292,45.394867,52.343304,0.7389221,46.91777,35.25809,29.802958,34.93895,Venus,No,B,Time3
4620,44.86855,13.546799,41.584652,13.902948,74.63053,11.466514,10.575737,10.098526,79.32574,Uranus,No,D,Time3
4621,31.568056,40.14778,28.284159,27.015581,41.625614,31.358803,29.65606,37.19212,33.15182,Mars,Yes,A,Time3
4622,2.9250147,95.3202,1.75479,1.705008,0.7389221,97.55607,32.36951,34.729065,32.90143,Mars,No,C,Time3
4623,8.9235935,87.68472,3.3916798,25.940681,50.246304,23.813015,27.79897,44.827587,27.373442,Pluto,Yes,D,Time3
4624,94.709915,3.6945798,1.5955064,57.524055,41.625614,0.85032713,49.016087,2.7093582,48.274563,Jupiter,No,B,Time3
4625,46.484146,8.620689,44.89516,3.1197755,47.04434,49.835888,50.93226,48.029552,1.038191,Mars,Yes,B,Time3
4626,86.028694,6.650244,7.3210635,7.304392,92.50716,0.18845206,10.179146,85.46798,4.3528757,Mars,No,A,Time3
4627,45.104416,7.1428604,47.752728,29.9128,42.610836,27.476364,33.715923,36.69951,29.584566,Mercury,Yes,C,Time3
4628,84.8076,15.024635,0.16776733,31.21321,39.162563,29.624228,12.112012,0.24630737,87.64168,Jupiter,No,B,Time3
4629,55.142815,0.24630737,44.610878,48.513515,0.7389221,50.747562,43.275078,21.428576,35.29635,Jupiter,No,A,Time3
4630,97.56717,2.216751,0.21608736,0.5405728,2.216751,97.242676,2.0058155,86.945816,11.048364,Mars,No,B,Time3
4631,91.22392,4.679802,4.0962687,5.557857,6.650245,87.79189,0.3498096,98.76846,0.8817236,Mars,Yes,B,Time3
4632,27.163782,45.566505,27.269712,15.134473,72.167496,12.698036,10.2605505,11.576355,78.16309,Jupiter,No,C,Time3
4633,17.104916,68.2266,14.668481,30.7206,40.14778,29.131615,31.183989,42.610836,26.20518,Mars,Yes,D,Time3
4634,71.13973,13.546799,15.313466,9.991284,79.06404,10.944673,69.82889,11.083748,19.087362,Uranus,No,C,Time3
4635,33.190815,0.7389221,66.07026,35.12146,41.133003,23.74554,0.7718066,98.76846,0.45972657,Pluto,No,D,Time3
4636,7.254783,9.1132965,83.63191,30.227991,41.133003,28.639008,30.474293,40.640396,28.885311,Pluto,No,A,Time3
4637,4.4160185,1.2315292,94.352455,31.922903,41.133003,26.944096,31.21321,39.162563,29.624228,Pluto,No,A,Time3
4638,31.33219,46.551723,22.116085,28.927576,44.581284,26.491142,29.528734,45.07389,25.397375,Mars,No,D,Time3
4639,72.479805,12.561578,14.958618,30.7206,40.14778,29.131615,28.355646,40.640396,31.003958,Jupiter,No,D,Time3
4640,48.27717,4.187187,47.535645,57.839245,40.14778,2.0129747,87.053566,7.1428604,5.80357,Venus,Yes,B,Time3
4641,92.6998,5.172417,2.1277747,32.89769,33.25123,33.851078,29.557955,41.625614,28.816431,Pluto,Yes,D,Time3
4642,45.96059,28.07882,25.960592,60.694893,5.418716,33.886383,12.188453,42.857136,44.95441,Uranus,No,C,Time3
4643,80.91473,10.098526,8.986754,8.661655,85.96059,5.3777585,78.72719,11.083748,10.189058,Mars,No,B,Time3
4644,37.301964,27.832512,34.86553,26.779716,48.029552,25.190731,50.151592,25.862068,23.986338,Pluto,No,D,Time3
4645,53.36608,46.551723,0.08218994,47.053394,52.793396,0.15320829,56.60354,0.24630737,43.15015,Venus,No,B,Time3
4646,72.16462,14.039406,13.795977,10.586175,16.00985,73.40397,9.663571,53.448277,36.888153,Pluto,No,D,Time3
4647,91.82868,5.172417,2.9988976,3.1713135,94.82758,2.0010986,29.772299,41.625614,28.602085,Jupiter,Yes,B,Time3
4648,30.866787,40.394093,28.739122,30.68756,39.901478,29.410967,34.113823,36.4532,29.432974,Venus,Yes,D,Time3
4649,83.171135,8.128076,8.700792,1.2724786,0.7389221,97.988594,2.3558154,94.33498,3.309204,Mars,No,C,Time3
4650,8.976841,84.48275,6.540405,11.709159,12.068962,76.22188,30.11945,39.655174,30.225376,Jupiter,Yes,D,Time3
4651,50.863373,49.01478,0.1218457,32.691044,36.206894,31.102062,30.543173,39.655174,29.801651,Venus,Yes,D,Time3
4652,65.38496,14.039406,20.575636,31.282091,38.17734,30.540567,32.188,31.280783,36.531223,Venus,No,A,Time3
4653,94.67024,1.2315292,4.0982184,32.937347,35.714287,31.348366,50.178726,1.2315292,48.58974,Mars,No,D,Time3
4654,31.528399,37.684727,30.786875,9.440225,86.945816,3.6139553,31.636936,39.162563,29.2005,Mars,No,D,Time3
4655,48.060078,1.2315292,50.70839,43.261307,3.2019653,53.53673,48.83866,2.216751,48.944588,Jupiter,No,B,Time3
4656,29.735378,42.11823,28.146395,19.144245,63.30049,17.55526,12.654726,7.6354675,79.7098,Venus,Yes,N,Time3
4657,49.96646,0.49260712,49.540936,30.68756,39.901478,29.410967,29.8365,39.901478,30.262026,Mars,No,C,Time3
4658,49.617237,3.2019653,47.1808,49.588013,6.650245,43.76174,49.725777,4.679802,45.594418,Mars,No,A,Time3
4659,50.109844,2.216751,47.67341,55.19459,2.216751,42.58866,28.247107,39.162563,32.59033,Venus,No,A,Time3
4660,71.58129,15.024635,13.394067,30.889547,37.684727,31.425726,31.248003,38.66995,30.082047,Jupiter,No,D,Time3
4661,48.97642,0.24630737,50.777267,97.39005,1.7241365,0.8858133,0.16411133,52.95566,46.880226,Uranus,Yes,A,Time3
4662,31.321749,40.640396,28.037855,32.198433,37.19212,30.609447,6.513784,89.40887,4.0773487,Jupiter,Yes,D,Time3
4663,55.513954,43.103455,1.3825952,2.8734717,47.53694,49.589584,48.56313,6.1576385,45.279236,Mercury,No,C,Time3
4664,14.074109,11.576355,74.349525,13.61281,30.295572,56.091618,11.9492035,48.029552,40.021244,Mars,Yes,A,Time3
4665,51.420696,4.679802,43.8995,9.371347,87.93104,2.6976173,2.735708,49.507393,47.756897,Mars,Yes,A,Time3
4666,70.48251,15.517242,14.000244,20.095776,61.82266,18.081566,30.261374,40.640396,29.09823,Jupiter,No,D,Time3
4667,14.641863,73.15271,12.205427,30.760262,42.610836,26.628902,28.50385,44.581284,26.914865,Venus,Yes,D,Time3
4668,48.060078,1.2315292,50.70839,43.261307,3.2019653,53.53673,2.547854,43.103455,54.34869,Jupiter,Yes,C,Time3
4669,30.954956,36.699497,32.345547,28.536982,44.08867,27.374353,79.75763,10.5911255,9.651245,Venus,No,C,Time3
4670,0.3665912,7.6354675,91.99794,9.577993,84.97537,5.4466357,33.154427,38.66995,28.17562,Pluto,No,B,Time3
4671,50.08149,2.7093582,47.20915,2.9417748,45.07389,51.984333,6.526311,54.92611,38.54758,Jupiter,No,D,Time3
4672,47.744896,2.7093582,49.545746,30.40541,41.625614,27.968975,30.82914,41.625614,27.545244,Mars,Yes,B,Time3
4673,2.7607667,3.6945806,93.544655,4.81491,95.03603,0.14905627,5.144497,93.84236,1.0131396,Jupiter,No,C,Time3
4674,42.60219,12.561578,44.836227,4.7382374,87.43843,7.8233347,17.411957,63.793106,18.794935,Mars,No,A,Time3
4675,48.55269,0.24630737,51.201004,30.474293,40.640396,28.885311,30.474293,40.640396,28.885311,Jupiter,Yes,D,Time3
4676,36.264557,0.24630737,63.489132,82.20469,0.7389221,17.056385,40.48307,9.605911,49.911026,Pluto,No,D,Time3
4677,39.606388,13.054185,47.33943,29.875227,61.330055,8.794719,52.83382,45.07389,2.0922902,Jupiter,Yes,C,Time3
4678,47.9912,2.216751,49.792053,29.80426,41.133003,29.062737,34.317078,37.19212,28.490807,Mercury,Yes,C,Time3
4679,78.71675,5.172417,16.110825,79.71242,9.1132965,11.174285,92.59127,3.69458,3.714151,Mars,Yes,C,Time3
4680,48.357353,6.1576385,45.485012,43.928047,52.463055,3.6088965,30.511215,40.14778,29.341,Venus,Yes,B,Time3
4681,1.7755489,5.665024,92.55943,4.119614,93.349754,2.5306299,1.2724786,0.7389221,97.988594,Venus,No,A,Time3
4682,45.9811,3.69458,50.32432,30.28643,34.236458,35.47711,5.7363944,94.18311,0.0804952,Mars,No,A,Time3
4683,22.53826,5.665024,71.79672,0.13071838,14.039406,85.82987,71.966324,1.7241365,26.309542,Mars,No,A,Time3
4684,35.874226,39.162563,24.963211,32.889343,48.522167,18.588491,29.065344,42.610836,28.32382,Venus,No,B,Time3
4685,30.227991,41.133003,28.639008,30.7206,40.14778,29.131615,0.35614046,1.7241365,97.919716,Mars,No,A,Time3
4686,27.262047,44.08867,28.649286,28.919102,41.625614,29.455284,31.001696,39.162563,29.83574,Mars,Yes,A,Time3
4687,47.922325,3.2019653,48.875713,3.8959522,95.886604,0.21743895,50.67134,0.24630737,49.082355,Mars,No,D,Time3
4688,29.981686,41.625614,28.3927,85.28978,8.128076,6.582149,7.538667,89.901474,2.5598583,Jupiter,No,B,Time3
4689,4.5725684,89.901474,5.525957,30.749819,36.69951,32.550667,30.050564,40.640396,29.30904,Venus,No,C,Time3
4690,32.977005,38.17734,28.84565,35.982765,40.640396,23.376839,29.489077,42.610836,27.900091,Jupiter,Yes,D,Time3
4691,31.00383,39.162563,29.833607,32.974274,35.221672,31.804058,31.205065,36.206894,32.58804,Saturns,No,C,Time3
4692,39.374405,22.413788,38.211807,28.962511,44.08867,26.948822,30.014812,41.133003,28.852186,Venus,Yes,C,Time3
4693,58.761852,2.7093582,38.52879,49.76961,49.507393,0.7229981,4.4598484,46.059113,49.48104,Jupiter,No,D,Time3
4694,30.296871,40.14778,29.555347,30.434631,38.17734,31.388023,40.908875,30.788177,28.302946,Mars,No,B,Time3
4695,15.816374,56.403942,27.779686,1.6997833,0.7389221,97.56129,1.145353,2.7093582,96.14529,Mars,Yes,B,Time3
4696,26.065842,3.69458,70.23958,55.868797,44.08867,0.04253174,48.414932,2.216751,49.36832,Mars,No,A,Time3
4697,30.016476,41.133003,28.85052,21.642092,57.88177,20.476135,17.426598,13.546799,69.0266,Venus,Yes,B,Time3
4698,24.828058,42.610836,32.561104,27.232664,44.581284,28.186052,40.583252,26.354683,33.06206,Mars,Yes,C,Time3
4699,22.294031,27.339897,50.366074,38.159863,33.743843,28.096298,30.11945,39.655174,30.225376,Mars,No,A,Time3
4700,13.627422,78.57143,7.801152,12.911471,13.054185,74.03435,11.656978,82.512314,5.830708,Pluto,Yes,D,Time3
4701,8.332463,8.866997,82.80055,89.0263,4.926109,6.047583,24.462849,53.20197,22.335184,Mars,No,A,Time3
4702,30.760262,42.610836,26.628902,33.707577,51.970448,14.3219795,30.966906,39.655174,29.37792,Venus,No,B,Time3
4703,79.32835,11.576355,9.095298,9.433972,23.39901,67.16702,33.045887,37.19212,29.761992,Jupiter,No,B,Time3
4704,35.412426,33.004932,31.582642,11.42334,10.344826,78.231834,29.007439,36.4532,34.53936,Jupiter,Yes,A,Time3
4705,54.351307,44.581284,1.0674096,43.261307,3.2019653,53.53673,55.868797,44.08867,0.04253174,Jupiter,No,D,Time3
4706,25.356144,1.7241365,72.919716,30.227991,41.133003,28.639008,30.680943,37.684727,31.63433,Mars,No,A,Time3
4707,48.346054,3.2019653,48.45198,49.86354,2.7093582,47.427105,49.40015,0.24630737,50.35354,Jupiter,Yes,C,Time3
4708,9.23882,77.586205,13.1749735,8.021953,11.083748,80.894295,12.523574,10.591133,76.88529,Uranus,No,C,Time3
4709,48.060078,1.2315292,50.70839,43.261307,3.2019653,53.53673,48.83866,2.216751,48.944588,Jupiter,Yes,B,Time3
4710,48.928673,50.985218,0.08610596,34.002434,35.714287,30.283281,93.72992,2.216751,4.0533285,Jupiter,Yes,D,Time3
4711,10.878404,81.52709,7.594507,76.9634,12.068962,10.967638,30.40541,41.625614,27.968975,Venus,No,C,Time3
4712,44.513702,12.561578,42.924717,9.561287,15.517242,74.92146,7.4990044,87.43843,5.062568,Pluto,No,B,Time3
4713,73.16986,13.546799,13.283337,12.146929,78.57143,9.281646,14.289265,9.605911,76.10483,Mars,Yes,D,Time3
4714,72.943184,15.024635,12.032173,21.0145,42.610836,36.374664,25.97191,50.492615,23.535477,Venus,No,D,Time3
4715,30.40541,41.625614,27.968975,30.680943,37.684727,31.63433,30.40541,41.625614,27.968975,Mars,No,B,Time3
4716,12.366674,84.48275,3.150571,10.106087,44.08867,45.805244,84.72828,10.098526,5.1731935,Mars,No,D,Time3
4717,48.264336,0.49260712,51.243053,6.3840404,9.359604,84.256355,60.604763,0.49260712,38.902634,Jupiter,Yes,A,Time3
4718,0.77544725,2.7044296,96.52012,31.196903,36.201965,32.60113,31.490044,38.17734,30.332613,Mars,No,A,Time3
4719,12.832153,8.128076,79.03977,29.902363,36.69951,33.398125,77.2097,11.576355,11.213942,Mars,No,A,Time3
4720,46.89744,2.7093582,50.393208,50.67134,0.24630737,49.082355,53.933395,45.97155,0.09505332,Jupiter,Yes,A,Time3
4721,5.035952,92.36453,2.5995164,0.020092774,91.37931,8.600601,96.01032,0.24630737,3.7433717,Mars,Yes,D,Time3
4722,1.6273317,1.7241365,96.64853,0.21485402,97.36307,2.4220765,4.5433397,93.349754,2.1069043,Mars,Yes,D,Time3
4723,0.6812747,0.27430725,99.04441,94.58685,2.223747,3.1893904,0.51311827,5.6734242,93.81345,Venus,Yes,A,Time3
4724,17.96699,16.502466,65.53055,33.361073,35.714287,30.924639,45.607464,12.068962,42.32357,Uranus,Yes,A,Time3
4725,79.01316,13.054185,7.9326525,9.371347,87.93104,2.6976173,49.168457,49.01478,1.8167626,Mars,No,D,Time3
4726,20.42659,9.359604,70.21381,85.846344,7.881775,6.271878,85.24159,7.38916,7.3692493,Mars,Yes,A,Time3
4727,83.84116,7.6354675,8.523367,30.78948,39.162563,30.047956,40.257626,21.92118,37.82119,Venus,Yes,B,Time3
4728,0.094065554,15.024635,84.8813,80.002884,0.7389221,19.258198,1.0792993,13.054185,85.86652,Mars,No,D,Time3
4729,30.060791,42.857136,27.082071,11.207422,82.26601,6.526572,27.127138,45.320194,27.552668,Jupiter,No,B,Time3
4730,79.2198,10.098526,10.68167,7.7181773,11.576355,80.70547,6.584762,9.605911,83.809326,Mars,Yes,C,Time3
4731,28.39531,43.103455,28.501236,83.10224,9.1132965,7.784453,44.188084,8.128076,47.683846,Mars,No,C,Time3
4732,35.300285,31.5271,33.172615,33.463993,33.497536,33.038467,20.989414,35.46798,43.54261,Venus,Yes,B,Time3
4733,48.95997,6.650245,44.389786,30.688307,40.640396,28.671297,38.457943,23.39901,38.14305,Mars,No,N,Time3
4734,13.479224,74.63053,11.89024,29.764599,38.66995,31.565449,31.21321,39.162563,29.624228,Jupiter,No,C,Time3
4735,38.053783,29.310349,32.635864,28.850368,42.610836,28.538795,38.03075,23.39901,38.570244,Pluto,No,C,Time3
4736,72.39005,1.7241365,25.885815,0.9092902,15.024635,84.06608,1.0804516,51.970448,46.9491,Jupiter,Yes,B,Time3
4737,52.857525,24.384237,22.758238,28.222809,36.206894,35.570297,31.425821,39.162563,29.411613,Venus,No,B,Time3
4738,18.21329,16.00985,65.776855,29.557955,41.625614,28.816431,74.21438,15.024635,10.760986,Venus,Yes,A,Time3
4739,4.121935,2.7093582,93.16871,14.066362,6.650245,79.283394,0.2701181,6.1576385,93.57225,Jupiter,No,A,Time3
4740,49.084965,1.7241365,49.190895,53.075947,2.216751,44.707306,45.51771,1.2315292,53.250755,Jupiter,No,B,Time3
4741,51.51879,0.24630737,48.234898,41.950455,0.7389221,57.310623,17.173805,67.24138,15.584819,Mars,Yes,B,Time3
4742,86.9158,9.113296,3.9708946,11.130975,44.581284,44.287743,0.92808807,5.665024,93.40689,Mars,No,B,Time3
4743,4.8313985,16.502466,78.666145,1.4979248,88.423645,10.078432,0.66089845,94.33498,5.004121,Jupiter,No,B,Time3
4744,96.85777,0.24630737,2.895914,47.04773,27.832512,25.11976,0.38537598,98.275856,1.3387647,Mars,Yes,D,Time3
4745,27.656395,44.581284,27.762321,49.153843,0.7389221,50.107227,8.033364,10.098526,81.86811,Mars,Yes,B,Time3
4746,10.740635,83.497536,5.761826,6.8602858,5.665024,87.4747,31.459517,38.66995,29.870531,Mars,Yes,D,Time3
4747,43.774788,14.039406,42.185802,38.099323,19.45813,42.442547,31.21321,39.162563,29.624228,Pluto,Yes,B,Time3
4748,86.05047,5.665024,8.284508,83.11682,8.128076,8.755113,81.280525,10.098526,8.62095,Jupiter,No,D,Time3
4749,80.35323,12.068962,7.5778074,33.262974,40.14778,26.589245,32.444736,36.69951,30.855751,Venus,Yes,C,Time3
4750,69.63145,15.517242,14.851308,13.691836,74.63053,11.677628,39.73523,42.11823,18.146545,Uranus,No,B,Time3
4751,29.80426,41.133003,29.062737,33.509277,39.655174,26.835546,33.509277,39.655174,26.835546,Jupiter,Yes,B,Time3
4752,46.14061,10.591133,43.268257,32.773033,38.17734,29.049623,31.250132,38.66995,30.079916,Venus,No,A,Time3
4753,1.1743823,5.172417,93.6532,0.9573014,2.216751,96.82594,30.966906,39.655174,29.37792,Mars,No,C,Time3
4754,86.05047,5.665024,8.284508,4.5149903,93.84236,1.6426464,79.51132,11.083748,9.404934,Mars,No,B,Time3
4755,32.267315,36.206894,31.525791,35.90345,35.714287,28.38226,34.52372,34.236458,31.239826,Venus,Yes,D,Time3
4756,28.681273,45.07389,26.244837,79.71242,9.1132965,11.174285,33.784805,35.714287,30.50091,Pluto,No,C,Time3
4757,9.262802,86.45321,4.283994,10.0017185,84.97537,5.02291,9.9745865,9.605911,80.4195,Uranus,No,C,Time3
4758,14.842251,6.650245,78.50751,9.045722,83.497536,7.4567385,74.06618,11.083748,14.850074,Mars,No,A,Time3
4759,97.729836,0.7389221,1.5312387,13.453205,77.0936,9.453197,82.72623,10.192947,7.0808196,Mars,Yes,C,Time3
4760,48.55269,0.24630737,51.201004,50.24761,0.24630737,49.506084,47.0352,0.7389221,52.225883,Jupiter,No,C,Time3
4761,30.194946,40.8867,28.918356,9.250605,7.881775,82.867615,28.963417,43.349754,27.686825,Venus,Yes,C,Time3
4762,11.918823,10.098526,77.98265,12.575992,78.57143,8.852583,10.664234,6.650246,82.685524,Jupiter,Yes,A,Time3
4763,10.809522,82.512314,6.678164,12.596279,14.532021,72.8717,15.597866,74.63053,9.771597,Mars,No,C,Time3
4764,52.800415,6.1576385,41.041943,48.48381,1.2315292,50.28466,4.238592,0.7389221,95.022484,Mars,Yes,D,Time3
4765,50.391323,1.2315292,48.377144,47.27846,3.2019653,49.519573,4.757764,93.349754,1.8924805,Pluto,No,B,Time3
4766,9.018588,8.128076,82.85334,79.71242,9.1132965,11.174285,7.8559437,9.605911,82.53815,Jupiter,No,C,Time3
4767,82.008484,9.605911,8.385603,29.981686,41.625614,28.3927,40.34738,32.75862,26.893993,Mars,Yes,C,Time3
4768,86.9158,9.113296,3.9708946,4.2093654,4.187187,91.60345,7.304392,92.50716,0.18845206,Venus,Yes,A,Time3
4769,93.46795,0.24630737,6.2857447,51.095062,0.24630737,48.658627,28.39531,43.103455,28.501236,Mars,Yes,B,Time3
4770,30.336533,42.610836,27.052635,39.658566,42.610836,17.7306,31.70582,38.17734,30.116835,Pluto,No,D,Time3
4771,80.91473,10.098526,8.986754,15.637522,77.0936,7.2688794,59.0499,25.862068,15.088034,Pluto,No,C,Time3
4772,94.40101,0.9852219,4.6137724,6.4731135,4.9261093,88.60077,86.943726,7.38916,5.667122,Mars,No,B,Time3
4773,19.184345,72.167496,8.648164,32.907154,54.92611,12.166736,30.934614,40.14778,28.917603,Jupiter,No,B,Time3
4774,28.247107,39.162563,32.59033,12.8488455,77.586205,9.564949,31.459517,38.66995,29.870531,Mars,Yes,D,Time3
4775,96.43405,0.24630737,3.319643,0.4914821,99.26213,0.24638727,4.81491,95.03603,0.14905627,Mars,No,B,Time3
4776,1.7500745,3.2019653,95.04796,46.90153,5.665024,47.43345,28.227388,45.566505,26.206108,Uranus,No,B,Time3
4777,9.437571,53.448277,37.11415,81.99426,2.7093582,15.296386,10.864397,13.054185,76.08143,Mars,No,C,Time3
4778,60.755245,31.773397,7.4713526,12.971994,27.339897,59.688103,25.585756,31.773397,42.640842,Venus,Yes,B,Time3
